id	cancer	TLS score
TCGA.EL.A4JX.01A	THCA	0.475511918
TCGA.EL.A4JZ.01A	THCA	0.324780969
TCGA.EL.A4K0.01A	THCA	0.058404312
TCGA.EL.A4K1.01A	THCA	0.087417569
TCGA.EL.A4K2.01A	THCA	0.240703014
TCGA.EL.A4K4.01A	THCA	0.190844121
TCGA.EL.A4K6.01A	THCA	-0.144805071
TCGA.EL.A4K7.01A	THCA	-0.059589057
TCGA.EL.A4K9.01A	THCA	0.08115657
TCGA.EL.A4KD.01A	THCA	0.063653209
TCGA.EL.A4KG.01A	THCA	0.142762132
TCGA.EL.A4KH.01A	THCA	0.163228413
TCGA.EL.A4KI.01A	THCA	-0.020285053
TCGA.EM.A1CS.01A	THCA	0.062691533
TCGA.EM.A1CT.01A	THCA	0.105554068
TCGA.EM.A1CU.01A	THCA	0.051592004
TCGA.EM.A1CV.01A	THCA	0.004556111
TCGA.EM.A1CW.01A	THCA	0.288836832
TCGA.EM.A1YA.01A	THCA	0.07574138
TCGA.EM.A1YB.01A	THCA	-0.008467712
TCGA.EM.A1YC.01A	THCA	-0.059335486
TCGA.EM.A1YD.01A	THCA	0.25658889
TCGA.EM.A1YE.01A	THCA	0.028639704
TCGA.EM.A22I.01A	THCA	0.092929677
TCGA.EM.A22J.01A	THCA	-0.152940141
TCGA.EM.A22K.01A	THCA	0.004186885
TCGA.EM.A22L.01A	THCA	-0.211444805
TCGA.EM.A22M.01A	THCA	0.461559853
TCGA.EM.A22N.01A	THCA	0.09304355
TCGA.EM.A22O.01A	THCA	0.017864466
TCGA.EM.A22P.01A	THCA	0.451264805
TCGA.EM.A22Q.01A	THCA	0.095904517
TCGA.EM.A2CJ.01A	THCA	-0.068668507
TCGA.EM.A2CK.01A	THCA	-0.023645751
TCGA.EM.A2CL.01A	THCA	-0.158468759
TCGA.EM.A2CM.01A	THCA	-0.055578551
TCGA.EM.A2CN.01A	THCA	-0.179029821
TCGA.EM.A2CO.01A	THCA	-0.052788581
TCGA.EM.A2CP.01A	THCA	0.415171142
TCGA.EM.A2CQ.01A	THCA	-0.094819063
TCGA.EM.A2CR.01A	THCA	0.066637534
TCGA.EM.A2CS.01A	THCA	0.014748521
TCGA.EM.A2CT.01A	THCA	-0.013504206
TCGA.EM.A2CU.01A	THCA	0.193714006
TCGA.EM.A2OV.01A	THCA	-0.038118636
TCGA.EM.A2OW.01A	THCA	0.118118832
TCGA.EM.A2OX.01A	THCA	0.087167524
TCGA.EM.A2OY.01A	THCA	-0.081411689
TCGA.EM.A2OZ.01A	THCA	0.073121625
TCGA.EM.A2P0.01A	THCA	0.144140775
TCGA.EM.A2P1.01A	THCA	0.494760857
TCGA.EM.A2P2.01A	THCA	-0.070452464
TCGA.EM.A2P3.01A	THCA	0.156414628
TCGA.EM.A3AI.01A	THCA	-0.106443461
TCGA.EM.A3AJ.01A	THCA	0.475794305
TCGA.EM.A3AK.01A	THCA	0.185176597
TCGA.EM.A3AL.01A	THCA	-0.074901825
TCGA.EM.A3AN.01A	THCA	0.022119857
TCGA.EM.A3AO.01A	THCA	0.295950502
TCGA.EM.A3AP.01A	THCA	0.026267854
TCGA.EM.A3AQ.01A	THCA	0.091450732
TCGA.EM.A3AR.01A	THCA	0.210317741
TCGA.EM.A3FJ.01A	THCA	0.136275665
TCGA.EM.A3FK.01A	THCA	-0.093248479
TCGA.EM.A3FL.01A	THCA	0.088602133
TCGA.EM.A3FM.01A	THCA	0.162971763
TCGA.EM.A3FN.01A	THCA	-0.07750759
TCGA.EM.A3FO.01A	THCA	-0.033447835
TCGA.EM.A3FP.01A	THCA	0.31856813
TCGA.EM.A3FQ.01A	THCA	0.426951365
TCGA.EM.A3FR.01A	THCA	0.146150849
TCGA.EM.A3O3.01A	THCA	0.438508057
TCGA.EM.A3O6.01A	THCA	-0.078199062
TCGA.EM.A3O7.01A	THCA	-0.002695156
TCGA.EM.A3O8.01A	THCA	-0.171100361
TCGA.EM.A3O9.01A	THCA	0.113338607
TCGA.EM.A3OA.01A	THCA	-0.02645127
TCGA.EM.A3OB.01A	THCA	-0.172378186
TCGA.EM.A3ST.01A	THCA	-0.14105476
TCGA.EM.A3SU.01A	THCA	0.308804604
TCGA.EM.A3SX.01A	THCA	-0.019891535
TCGA.EM.A3SY.01A	THCA	0.09379288
TCGA.EM.A3SZ.01A	THCA	0.262241628
TCGA.EM.A4FF.01A	THCA	0.177119076
TCGA.EM.A4FH.01A	THCA	-0.15979946
TCGA.EM.A4FK.01A	THCA	-0.123600782
TCGA.EM.A4FM.01A	THCA	0.107842082
TCGA.EM.A4FN.01A	THCA	0.17055621
TCGA.EM.A4FO.01A	THCA	0.516889179
TCGA.EM.A4FQ.01A	THCA	0.181259868
TCGA.EM.A4FR.01A	THCA	-0.00689714
TCGA.EM.A4FU.01A	THCA	0.109107501
TCGA.EM.A4FV.01A	THCA	0.381385947
TCGA.EM.A4G1.01A	THCA	-0.030206758
TCGA.ET.A25G.01A	THCA	-0.01494323
TCGA.ET.A25I.01A	THCA	0.18299428
TCGA.ET.A25J.01A	THCA	0.104381919
TCGA.ET.A25K.01A	THCA	0.122646614
TCGA.ET.A25L.01A	THCA	0.074639116
TCGA.ET.A25M.01A	THCA	-0.020079992
TCGA.ET.A25N.01A	THCA	0.053047163
TCGA.ET.A25O.01A	THCA	-0.162869686
TCGA.ET.A25P.01A	THCA	-0.037068507
TCGA.ET.A25R.01A	THCA	0.05320097
TCGA.ET.A2MX.01A	THCA	0.071833081
TCGA.ET.A2MY.01A	THCA	-0.003637577
TCGA.ET.A2MZ.01A	THCA	-0.001725897
TCGA.ET.A2N0.01A	THCA	0.379744276
TCGA.ET.A2N3.01B	THCA	-0.20881269
TCGA.ET.A2N4.01A	THCA	-0.031370126
TCGA.ET.A2N5.01A	THCA	-0.075410302
TCGA.ET.A39I.01A	THCA	-0.113283565
TCGA.ET.A39J.01A	THCA	0.067745933
TCGA.ET.A39K.01A	THCA	0.244452872
TCGA.ET.A39L.01A	THCA	0.04526766
TCGA.ET.A39M.01A	THCA	0.455101318
TCGA.ET.A39N.01A	THCA	-0.002069774
TCGA.ET.A39O.01A	THCA	0.274025665
TCGA.ET.A39P.01A	THCA	0.020355043
TCGA.ET.A39R.01A	THCA	0.422464123
TCGA.ET.A39S.01A	THCA	0.151609131
TCGA.ET.A39T.01A	THCA	0.005844445
TCGA.ET.A3BN.01A	THCA	-0.027082024
TCGA.ET.A3BO.01A	THCA	0.207346197
TCGA.ET.A3BP.01A	THCA	0.093468562
TCGA.ET.A3BQ.01B	THCA	0.122577701
TCGA.ET.A3BS.01A	THCA	0.426037301
TCGA.ET.A3BT.01A	THCA	0.164398167
TCGA.ET.A3BU.01A	THCA	0.032331991
TCGA.ET.A3BV.01A	THCA	0.176082446
TCGA.ET.A3BW.01A	THCA	-0.128669947
TCGA.ET.A3BX.01A	THCA	0.06056239
TCGA.ET.A3DO.01A	THCA	0.520824437
TCGA.ET.A3DP.01A	THCA	0.116379607
TCGA.ET.A3DQ.01A	THCA	0.459026929
TCGA.ET.A3DR.01A	THCA	0.074016219
TCGA.ET.A3DS.01A	THCA	0.211912313
TCGA.ET.A3DT.01A	THCA	0.498787153
TCGA.ET.A3DU.01A	THCA	0.478038255
TCGA.ET.A3DV.01A	THCA	-0.112101488
TCGA.ET.A3DW.01A	THCA	0.166963055
TCGA.ET.A40P.01A	THCA	0.259395887
TCGA.ET.A40Q.01A	THCA	0.23757645
TCGA.ET.A40R.01A	THCA	0.399113288
TCGA.ET.A40S.01A	THCA	0.252976791
TCGA.ET.A40T.01A	THCA	0.38070333
TCGA.ET.A4KN.01A	THCA	0.404084427
TCGA.ET.A4KQ.01A	THCA	-0.05864774
TCGA.FE.A22Z.01A	THCA	0.019972837
TCGA.FE.A230.01A	THCA	0.348896965
TCGA.FE.A231.01A	THCA	0.081882688
TCGA.FE.A232.01A	THCA	0.270609269
TCGA.FE.A233.01A	THCA	0.027182844
TCGA.FE.A234.01A	THCA	0.125754253
TCGA.FE.A235.01A	THCA	0.296800653
TCGA.FE.A236.01A	THCA	0.033270004
TCGA.FE.A237.01A	THCA	0.183108252
TCGA.FE.A238.01A	THCA	0.230628594
TCGA.FE.A239.01A	THCA	-0.071099153
TCGA.FE.A23A.01A	THCA	0.363173649
TCGA.FE.A3PA.01A	THCA	0.038878209
TCGA.FE.A3PB.01A	THCA	0.404018896
TCGA.FE.A3PC.01A	THCA	0.193920876
TCGA.FE.A3PD.01A	THCA	0.266828843
TCGA.FK.A3S3.01A	THCA	-0.042339572
TCGA.FK.A3SB.01A	THCA	0.065186798
TCGA.FK.A3SD.01A	THCA	-0.035167978
TCGA.FK.A3SE.01A	THCA	0.115651544
TCGA.FK.A3SG.01A	THCA	0.116158859
TCGA.FK.A3SH.01A	THCA	-0.083581359
TCGA.FK.A4UB.01A	THCA	0.029677287
TCGA.FY.A2QD.01A	THCA	-0.121794346
TCGA.FY.A3BL.01A	THCA	-0.074446919
TCGA.FY.A3I4.01A	THCA	0.302234312
TCGA.FY.A3I5.01B	THCA	0.353743802
TCGA.FY.A3NM.01A	THCA	-0.073662723
TCGA.FY.A3NN.01A	THCA	0.0570659
TCGA.FY.A3NP.01A	THCA	-0.170751467
TCGA.FY.A3ON.01A	THCA	0.24668257
TCGA.FY.A3R6.01A	THCA	0.503897146
TCGA.FY.A3R7.01A	THCA	0.338275528
TCGA.FY.A3R8.01A	THCA	0.131466813
TCGA.FY.A3R9.01A	THCA	-0.011604137
TCGA.FY.A3RA.01A	THCA	0.006384247
TCGA.FY.A3TY.01A	THCA	0.301879348
TCGA.FY.A3W9.01A	THCA	-0.107258321
TCGA.FY.A3WA.01A	THCA	-0.081707655
TCGA.FY.A3YR.01A	THCA	0.117312325
TCGA.FY.A40K.01A	THCA	0.241503414
TCGA.FY.A40L.01A	THCA	0.263345376
TCGA.FY.A40M.01A	THCA	0.013993461
TCGA.FY.A40N.01A	THCA	0.258496682
TCGA.FY.A4B0.01A	THCA	0.160459572
TCGA.FY.A4B3.01A	THCA	-0.000265698
TCGA.FY.A4B4.01A	THCA	0.262445035
TCGA.FY.A76V.01A	THCA	-0.067927843
TCGA.GE.A2C6.01A	THCA	0.408973323
TCGA.H2.A26U.01A	THCA	0.452307659
TCGA.H2.A2K9.01A	THCA	-0.090660905
TCGA.H2.A3RH.01A	THCA	-0.057945463
TCGA.H2.A3RI.01A	THCA	0.145200624
TCGA.H2.A421.01A	THCA	0.395106395
TCGA.H2.A422.01A	THCA	-0.050311582
TCGA.IM.A3EB.01A	THCA	0.351873844
TCGA.IM.A3ED.01A	THCA	0.343766274
TCGA.IM.A3U2.01A	THCA	0.102044672
TCGA.IM.A3U3.01A	THCA	0.083903614
TCGA.IM.A41Y.01A	THCA	-0.064693567
TCGA.IM.A41Z.01A	THCA	0.226899986
TCGA.IM.A420.01A	THCA	0.415066783
TCGA.IM.A4EB.01A	THCA	0.430503546
TCGA.J8.A3NZ.01A	THCA	0.134553802
TCGA.J8.A3O0.01A	THCA	0.033373286
TCGA.J8.A3O1.01A	THCA	-0.013518862
TCGA.J8.A3O2.01A	THCA	0.301602712
TCGA.J8.A3YD.01A	THCA	0.040838948
TCGA.J8.A3YE.01A	THCA	-0.107490329
TCGA.J8.A3YF.01A	THCA	0.307760572
TCGA.J8.A3YG.01A	THCA	0.231999328
TCGA.J8.A3YH.01A	THCA	-0.010105322
TCGA.J8.A42S.01A	THCA	0.111238621
TCGA.J8.A4HW.01A	THCA	-0.087204086
TCGA.J8.A4HY.01A	THCA	0.110616095
TCGA.KS.A41F.01A	THCA	-0.001703582
TCGA.KS.A41I.01A	THCA	0.188686316
TCGA.KS.A41J.01A	THCA	0.25355695
TCGA.KS.A41L.01A	THCA	-0.130596426
TCGA.KS.A4I1.01A	THCA	0.01630245
TCGA.KS.A4I3.01A	THCA	0.117599254
TCGA.KS.A4I5.01A	THCA	0.150015207
TCGA.KS.A4I7.01A	THCA	0.136851427
TCGA.KS.A4I9.01A	THCA	0.093314421
TCGA.KS.A4IB.01A	THCA	-0.030976978
TCGA.KS.A4IC.01A	THCA	0.112104338
TCGA.KS.A4ID.01A	THCA	0.431723102
TCGA.L6.A4EP.01A	THCA	0.090696351
TCGA.L6.A4EQ.01A	THCA	0.021886247
TCGA.L6.A4ET.01A	THCA	-0.08223853
TCGA.L6.A4EU.01A	THCA	0.239498678
TCGA.MK.A4N6.01A	THCA	0.211380211
TCGA.MK.A4N7.01A	THCA	-0.053775653
TCGA.MK.A4N9.01A	THCA	0.035695009
TCGA.MK.A84Z.01A	THCA	-0.002984938
TCGA.QD.A8IV.01A	THCA	0.052905066
TCGA.DE.A4MD.06A	THCA	0.371229684
TCGA.EM.A2CS.06A	THCA	0.082067875
TCGA.EM.A2P1.06A	THCA	0.407123227
TCGA.EM.A3FQ.06A	THCA	0.157640588
TCGA.EM.A3SU.06A	THCA	0.436397781
TCGA.J8.A3O2.06A	THCA	-0.020129408
TCGA.J8.A3YH.06A	THCA	0.263482748
TCGA.J8.A4HW.06A	THCA	0.340849509
TCGA.2E.A9G8.01A	UCEC	0.238730674
TCGA.4E.A92E.01A	UCEC	0.372807232
TCGA.5B.A90C.01A	UCEC	0.162540722
TCGA.5S.A9Q8.01A	UCEC	0.085672255
TCGA.A5.A0G1.01A	UCEC	0.489543787
TCGA.A5.A0G2.01A	UCEC	0.333308551
TCGA.A5.A0G3.01A	UCEC	-0.086652538
TCGA.A5.A0G5.01A	UCEC	0.50253967
TCGA.A5.A0G9.01A	UCEC	0.110098672
TCGA.A5.A0GA.01A	UCEC	0.216565399
TCGA.A5.A0GB.01A	UCEC	0.201891888
TCGA.A5.A0GD.01A	UCEC	0.15084043
TCGA.A5.A0GE.01A	UCEC	0.111577829
TCGA.A5.A0GG.01A	UCEC	0.253891504
TCGA.A5.A0GH.01A	UCEC	0.115174078
TCGA.A5.A0GI.01A	UCEC	0.077714966
TCGA.A5.A0GJ.01A	UCEC	0.191926396
TCGA.A5.A0GM.01A	UCEC	-0.004625485
TCGA.A5.A0GN.01A	UCEC	0.110204554
TCGA.A5.A0GP.01A	UCEC	0.189243439
TCGA.A5.A0GQ.01A	UCEC	0.316367498
TCGA.A5.A0GR.01A	UCEC	0.29876513
TCGA.A5.A0GU.01A	UCEC	0.22930205
TCGA.A5.A0GV.01A	UCEC	-0.032322855
TCGA.A5.A0GW.01A	UCEC	0.479456431
TCGA.A5.A0GX.01A	UCEC	0.224198195
TCGA.A5.A0R6.01A	UCEC	0.092739652
TCGA.A5.A0R7.01A	UCEC	0.177012486
TCGA.A5.A0R8.01A	UCEC	0.256749124
TCGA.A5.A0R9.01A	UCEC	0.307186914
TCGA.A5.A0RA.01A	UCEC	0.087005813
TCGA.A5.A0VO.01A	UCEC	0.122859523
TCGA.A5.A0VP.01A	UCEC	0.128089245
TCGA.A5.A0VQ.01A	UCEC	0.030790277
TCGA.A5.A1OF.01A	UCEC	0.445639152
TCGA.A5.A1OG.01A	UCEC	0.321301855
TCGA.A5.A1OH.01A	UCEC	-0.126354447
TCGA.A5.A1OJ.01A	UCEC	0.261566543
TCGA.A5.A1OK.01A	UCEC	0.138487303
TCGA.A5.A2K2.01A	UCEC	0.011844907
TCGA.A5.A2K3.01A	UCEC	0.557464623
TCGA.A5.A2K4.01A	UCEC	0.187067524
TCGA.A5.A2K5.01A	UCEC	0.342766859
TCGA.A5.A2K7.01A	UCEC	0.12439454
TCGA.A5.A3LO.01A	UCEC	0.228351938
TCGA.A5.A3LP.01A	UCEC	0.203740085
TCGA.A5.A7WJ.01A	UCEC	-0.063315921
TCGA.A5.A7WK.01A	UCEC	0.024909753
TCGA.A5.AB3J.01A	UCEC	0.171637456
TCGA.AJ.A23M.01A	UCEC	0.125759403
TCGA.AJ.A23N.01A	UCEC	0.150134375
TCGA.AJ.A23O.01A	UCEC	0.33792674
TCGA.AJ.A2QK.01A	UCEC	0.399665691
TCGA.AJ.A2QL.01A	UCEC	0.27136002
TCGA.AJ.A2QM.01A	UCEC	-0.095344681
TCGA.AJ.A2QN.01A	UCEC	0.05021633
TCGA.AJ.A2QO.01A	UCEC	0.216587394
TCGA.AJ.A3BD.01A	UCEC	0.324093364
TCGA.AJ.A3BF.01A	UCEC	0.146968689
TCGA.AJ.A3BG.01A	UCEC	0.050241396
TCGA.AJ.A3BH.01A	UCEC	0.345173368
TCGA.AJ.A3BI.01A	UCEC	0.304249288
TCGA.AJ.A3BK.01A	UCEC	0.275171594
TCGA.AJ.A3EJ.01A	UCEC	0.184170346
TCGA.AJ.A3EK.01A	UCEC	0.443233276
TCGA.AJ.A3EL.01A	UCEC	0.489681312
TCGA.AJ.A3EM.01A	UCEC	-0.012030966
TCGA.AJ.A3I9.01A	UCEC	-0.000831128
TCGA.AJ.A3IA.01A	UCEC	0.334484762
TCGA.AJ.A3NC.01A	UCEC	0.038805601
TCGA.AJ.A3NE.01A	UCEC	0.290544768
TCGA.AJ.A3NF.01A	UCEC	0.381116482
TCGA.AJ.A3NG.01A	UCEC	0.015409406
TCGA.AJ.A3NH.01A	UCEC	-0.006397481
TCGA.AJ.A3OJ.01A	UCEC	0.279065685
TCGA.AJ.A3OK.01A	UCEC	0.253182532
TCGA.AJ.A3OL.01A	UCEC	-0.181482408
TCGA.AJ.A3QS.01A	UCEC	0.430536483
TCGA.AJ.A3TW.01A	UCEC	0.359431609
TCGA.AJ.A5DV.01A	UCEC	0.076422905
TCGA.AJ.A5DW.01A	UCEC	0.260273353
TCGA.AJ.A6NU.01A	UCEC	0.301482105
TCGA.AJ.A8CT.01A	UCEC	0.37828556
TCGA.AJ.A8CV.01A	UCEC	0.269591463
TCGA.AJ.A8CW.01A	UCEC	0.239532666
TCGA.AP.A051.01A	UCEC	0.315127084
TCGA.AP.A052.01A	UCEC	0.263468684
TCGA.AP.A053.01A	UCEC	0.170112971
TCGA.AP.A054.01A	UCEC	0.097518574
TCGA.AP.A056.01A	UCEC	0.361377853
TCGA.AP.A059.01A	UCEC	0.541306498
TCGA.AP.A05A.01A	UCEC	-0.025940482
TCGA.AP.A05D.01A	UCEC	0.273858453
TCGA.AP.A05H.01A	UCEC	-0.039056738
TCGA.AP.A05J.01A	UCEC	0.030899348
TCGA.AP.A05N.01A	UCEC	0.005968665
TCGA.AP.A05O.01A	UCEC	0.285019657
TCGA.AP.A05P.01A	UCEC	0.17110842
TCGA.AP.A0L8.01A	UCEC	-0.068441567
TCGA.AP.A0L9.01A	UCEC	0.180721296
TCGA.AP.A0LD.01A	UCEC	0.161753475
TCGA.AP.A0LE.01A	UCEC	0.133425078
TCGA.AP.A0LF.01A	UCEC	0.420101798
TCGA.AP.A0LG.01A	UCEC	-0.005821318
TCGA.AP.A0LH.01A	UCEC	0.020077739
TCGA.AP.A0LI.01A	UCEC	0.477610951
TCGA.AP.A0LJ.01A	UCEC	0.103815262
TCGA.AP.A0LL.01A	UCEC	0.143756235
TCGA.AP.A0LM.01A	UCEC	0.432666277
TCGA.AP.A0LN.01A	UCEC	0.06505592
TCGA.AP.A0LO.01A	UCEC	0.11123563
TCGA.AP.A0LP.01A	UCEC	0.234278065
TCGA.AP.A0LS.01A	UCEC	0.326161114
TCGA.AP.A0LT.01A	UCEC	0.189271807
TCGA.AP.A0LV.01A	UCEC	0.164294939
TCGA.AP.A1DH.01A	UCEC	0.500591402
TCGA.AP.A1DK.01A	UCEC	0.425960096
TCGA.AP.A1DM.01A	UCEC	0.135135521
TCGA.AP.A1DO.01A	UCEC	0.10829378
TCGA.AP.A1DP.01A	UCEC	0.022759721
TCGA.AP.A1DQ.01A	UCEC	0.251876939
TCGA.AP.A1DR.01A	UCEC	0.168071438
TCGA.AP.A1DV.01A	UCEC	0.131625968
TCGA.AP.A1E0.01A	UCEC	0.238448247
TCGA.AP.A1E1.01A	UCEC	0.225157912
TCGA.AP.A1E3.01A	UCEC	0.154106903
TCGA.AP.A1E4.01A	UCEC	-0.053361978
TCGA.AP.A3K1.01A	UCEC	0.097936303
TCGA.AP.A5FX.01A	UCEC	0.251800623
TCGA.AW.A1PO.01A	UCEC	0.018320893
TCGA.AX.A05S.01A	UCEC	0.220813991
TCGA.AX.A05T.01A	UCEC	0.114496024
TCGA.AX.A05U.01A	UCEC	0.036998456
TCGA.AX.A05W.01A	UCEC	0.160972182
TCGA.AX.A05Y.01A	UCEC	-0.084924612
TCGA.AX.A05Z.01A	UCEC	0.472384705
TCGA.AX.A060.01A	UCEC	-0.048137155
TCGA.AX.A062.01A	UCEC	0.030637857
TCGA.AX.A063.01A	UCEC	0.464388087
TCGA.AX.A064.01A	UCEC	0.131938364
TCGA.AX.A06B.01A	UCEC	0.236063028
TCGA.AX.A06D.01A	UCEC	0.023325555
TCGA.AX.A06F.01A	UCEC	0.437414599
TCGA.AX.A06H.01A	UCEC	0.474891613
TCGA.AX.A06J.01A	UCEC	0.156574767
TCGA.AX.A06L.01A	UCEC	0.293580852
TCGA.AX.A0IS.01A	UCEC	0.041849127
TCGA.AX.A0IU.01A	UCEC	0.008074801
TCGA.AX.A0IW.01A	UCEC	0.259989685
TCGA.AX.A0IZ.01A	UCEC	0.363841438
TCGA.AX.A0J0.01A	UCEC	0.269138117
TCGA.AX.A0J1.01A	UCEC	0.359841239
TCGA.AX.A1C4.01A	UCEC	-0.018822124
TCGA.AX.A1C5.01A	UCEC	-0.055226135
TCGA.AX.A1C7.01A	UCEC	0.083411622
TCGA.AX.A1C8.01A	UCEC	-0.001467106
TCGA.AX.A1C9.01A	UCEC	0.271101271
TCGA.AX.A1CA.01A	UCEC	0.295969517
TCGA.AX.A1CC.01A	UCEC	0.401675878
TCGA.AX.A1CE.01A	UCEC	0.211213147
TCGA.AX.A1CF.01A	UCEC	0.090993032
TCGA.AX.A1CI.01A	UCEC	-0.013282155
TCGA.AX.A1CJ.01A	UCEC	0.240121438
TCGA.AX.A1CK.01A	UCEC	-0.015908527
TCGA.AX.A1CN.01A	UCEC	-0.024692374
TCGA.AX.A1CP.01A	UCEC	0.110775834
TCGA.AX.A1CR.01A	UCEC	0.255963756
TCGA.AX.A2H2.01A	UCEC	0.396244922
TCGA.AX.A2H4.01A	UCEC	0.5721466
TCGA.AX.A2H5.01A	UCEC	0.115549618
TCGA.AX.A2H7.01A	UCEC	0.070517717
TCGA.AX.A2H8.01A	UCEC	0.155810478
TCGA.AX.A2HA.01A	UCEC	0.267205635
TCGA.AX.A2HC.01A	UCEC	-0.044166324
TCGA.AX.A2HD.01A	UCEC	0.084877357
TCGA.AX.A2HF.01A	UCEC	0.235807954
TCGA.AX.A2HG.01A	UCEC	0.355438654
TCGA.AX.A2HH.01A	UCEC	-0.227388082
TCGA.AX.A2HJ.01A	UCEC	0.18707141
TCGA.AX.A2HK.01A	UCEC	0.062326806
TCGA.AX.A2IN.01A	UCEC	0.283818363
TCGA.AX.A2IO.01A	UCEC	0.209263778
TCGA.AX.A3FS.01A	UCEC	0.28559102
TCGA.AX.A3FT.01A	UCEC	0.484063343
TCGA.AX.A3FV.01A	UCEC	-0.063964506
TCGA.AX.A3FW.01A	UCEC	0.058616815
TCGA.AX.A3FX.01A	UCEC	0.152680567
TCGA.AX.A3FZ.01A	UCEC	-0.082200404
TCGA.AX.A3G1.01A	UCEC	0.379860097
TCGA.AX.A3G3.01A	UCEC	0.438757487
TCGA.AX.A3G4.01A	UCEC	0.039430912
TCGA.AX.A3G6.01A	UCEC	0.174509426
TCGA.AX.A3G7.01A	UCEC	0.261631658
TCGA.AX.A3G8.01A	UCEC	-0.032118167
TCGA.AX.A3G9.01A	UCEC	0.003694878
TCGA.AX.A3GB.01A	UCEC	0.280255907
TCGA.AX.A3GI.01A	UCEC	0.077308371
TCGA.B5.A0JN.01A	UCEC	-0.049644846
TCGA.B5.A0JR.01A	UCEC	0.360682808
TCGA.B5.A0JS.01A	UCEC	0.19157825
TCGA.B5.A0JT.01A	UCEC	0.020102238
TCGA.B5.A0JU.01B	UCEC	0.048038644
TCGA.B5.A0JV.01A	UCEC	0.120641496
TCGA.B5.A0JX.01A	UCEC	0.327262215
TCGA.B5.A0JY.01A	UCEC	0.164421222
TCGA.B5.A0JZ.01A	UCEC	0.479220329
TCGA.B5.A0K0.01A	UCEC	0.272275358
TCGA.B5.A0K1.01A	UCEC	-0.042991107
TCGA.B5.A0K2.01A	UCEC	0.366661314
TCGA.B5.A0K3.01A	UCEC	0.04879506
TCGA.B5.A0K4.01A	UCEC	0.010670839
TCGA.B5.A0K6.01A	UCEC	0.138676025
TCGA.B5.A0K7.01A	UCEC	0.293284114
TCGA.B5.A0K8.01A	UCEC	0.243126131
TCGA.B5.A0K9.01A	UCEC	0.19403792
TCGA.B5.A0KB.01B	UCEC	0.342158577
TCGA.B5.A11E.01A	UCEC	0.1549177
TCGA.B5.A11F.01A	UCEC	0.025218586
TCGA.B5.A11G.01A	UCEC	0.309603645
TCGA.B5.A11H.01A	UCEC	0.443968417
TCGA.B5.A11I.01A	UCEC	0.407726393
TCGA.B5.A11J.01A	UCEC	0.164792846
TCGA.B5.A11L.01B	UCEC	0.258939794
TCGA.B5.A11M.01A	UCEC	0.039913939
TCGA.B5.A11N.01A	UCEC	0.457478568
TCGA.B5.A11O.01A	UCEC	0.098813838
TCGA.B5.A11P.01B	UCEC	-0.019260734
TCGA.B5.A11Q.01A	UCEC	-0.061670848
TCGA.B5.A11R.01A	UCEC	0.281234651
TCGA.B5.A11S.01A	UCEC	0.098398121
TCGA.B5.A11U.01A	UCEC	0.191186259
TCGA.B5.A11V.01A	UCEC	-0.081453996
TCGA.B5.A11W.01A	UCEC	0.030490339
TCGA.B5.A11X.01A	UCEC	0.379772149
TCGA.B5.A11Y.01A	UCEC	0.421732564
TCGA.B5.A11Z.01A	UCEC	-0.010365594
TCGA.B5.A121.01A	UCEC	0.077785099
TCGA.B5.A1MR.01A	UCEC	0.523095491
TCGA.B5.A1MS.01B	UCEC	-0.023799002
TCGA.B5.A1MU.01A	UCEC	0.499841092
TCGA.B5.A1MV.01A	UCEC	0.098041715
TCGA.B5.A1MW.01A	UCEC	0.022370908
TCGA.B5.A1MX.01A	UCEC	0.340365739
TCGA.B5.A1MY.01A	UCEC	-0.016840752
TCGA.B5.A1MZ.01A	UCEC	0.171243378
TCGA.B5.A1N2.01A	UCEC	0.229762514
TCGA.B5.A3F9.01A	UCEC	0.226476401
TCGA.B5.A3FA.01A	UCEC	0.183337344
TCGA.B5.A3FB.01A	UCEC	0.189217695
TCGA.B5.A3FC.01A	UCEC	0.423717489
TCGA.B5.A3FD.01A	UCEC	0.077329922
TCGA.B5.A3FH.01A	UCEC	0.181069535
TCGA.B5.A3S1.01A	UCEC	0.291107532
TCGA.B5.A5OC.01A	UCEC	0.549462341
TCGA.B5.A5OD.01A	UCEC	0.227046792
TCGA.B5.A5OE.01A	UCEC	0.084273878
TCGA.BG.A0LW.01A	UCEC	0.111289132
TCGA.BG.A0LX.01A	UCEC	0.253500394
TCGA.BG.A0M0.01A	UCEC	-0.052060942
TCGA.BG.A0M2.01A	UCEC	0.0602089
TCGA.BG.A0M3.01A	UCEC	0.023258108
TCGA.BG.A0M4.01A	UCEC	-0.022059319
TCGA.BG.A0M6.01A	UCEC	-0.111875218
TCGA.BG.A0M7.01A	UCEC	0.166997498
TCGA.BG.A0M8.01A	UCEC	0.419714828
TCGA.BG.A0M9.01A	UCEC	-0.018513064
TCGA.BG.A0MA.01A	UCEC	0.189486718
TCGA.BG.A0MC.01A	UCEC	0.129245307
TCGA.BG.A0MG.01A	UCEC	0.03936945
TCGA.BG.A0MH.01A	UCEC	0.402596162
TCGA.BG.A0MI.01A	UCEC	0.041847773
TCGA.BG.A0MK.01A	UCEC	0.049635695
TCGA.BG.A0MO.01A	UCEC	0.320924981
