,logFC,logCPM,LR,PValue,FDR,gene
13543,-0.520465253667195,4.50888309363082,9.4592105471522,0.00210091472950719,0.0102927219827113,PEAK1
17180,-1.04849865568827,1.90558764670507,9.45649013069601,0.00210403292382378,0.0103024899296968,SPTSSB
43413,1.94951695024094,-1.43115426344584,9.45603370958321,0.00210455654217689,0.0103024899296968,
13746,0.387485664365933,4.16893654194358,9.45582481240645,0.00210479623861454,0.0103024899296968,ZNF266
4528,0.447738927147171,4.11993286200552,9.45452227358025,0.00210629144503497,0.010306727384805,SPR
10038,0.440068009659258,2.65703921524759,9.45223123128989,0.00210892398539749,0.0103165259674076,SASS6
8870,0.896561603925635,8.34771824520897,9.44674909361532,0.00211523683244802,0.0103443168033666,EGFR
1772,0.823363948731992,1.68735238738905,9.44118369592492,0.00212166515975002,0.0103726556167773,FER1L4
38428,-0.878335097433582,1.53939397849588,9.43999638064429,0.00212303913364657,0.0103762745478195,C4A
13427,-0.398004072141689,5.4185230888058,9.4389770342767,0.00212421945201882,0.0103789451172498,OXSR1
7090,-0.324341683676148,4.09813644508314,9.43719465498359,0.00212628489851407,0.0103837374905018,TSPAN31
14795,0.54711140080321,1.10693624427086,9.43703613993955,0.002126468686597,0.0103837374905018,ZNF771
8882,0.595677264801813,7.68874028238085,9.43423841677037,0.00212971512097751,0.0103964894680277,CCT6A
13970,-0.437267722967168,3.61793478320755,9.43282428798705,0.00213135796595716,0.0104014080407203,SLC35E3
10334,-0.359929425378416,4.89193463551019,9.4297914180049,0.00213488569703397,0.0104130703637472,MORC3
7959,-0.388502918823504,6.4491041862482,9.42967633053439,0.0021350196794173,0.0104130703637472,TSPAN3
10366,-2.02339382664127,-1.39594702563157,9.4278417947865,0.00213715655865068,0.0104203884260833,TGM7
16547,-1.47878969404113,4.0466338491868,9.42435354228454,0.00214122568316573,0.0104371206044872,AMTN
22526,0.382548390508522,3.40389926146786,9.42013576240255,0.00214615631367783,0.0104580408701926,ARHGAP19
16554,-1.72133421472014,0.962827810076678,9.4183855178336,0.00214820574776242,0.01046491303425,KBTBD12
9607,0.871477190148135,0.582075786784023,9.41420739938002,0.00215310610854034,0.010484063658874,JAKMIP1
12819,-0.398372311529839,4.7453343210296,9.41394215791429,0.00215341758289826,0.010484063658874,SLC30A1
5500,-0.941440783344598,-0.485729316668241,9.41265441388519,0.00215493043669191,0.0104883103567053,KCNK15
2746,0.464014260325428,3.96250504055074,9.41204397891613,0.00215564795799207,0.0104886847002093,NME3
1675,0.547725582694351,3.60094898639667,9.41013977187754,0.00215788777021696,0.0104964635952948,ORC1
42282,0.893957505188573,1.49941739960188,9.40835041348511,0.0021599946435028,0.0105021768491816,HOXA10
387,-1.27458010111589,1.11294471200379,9.4080528763313,0.00216034517974982,0.0105021768491816,VSIG2
7751,-0.344426141128257,4.9583976507979,9.40705010821544,0.00216152699185853,0.0105048030387948,SEC24B
11833,-0.651388929510493,3.61251104079145,9.40339261563835,0.00216584308903859,0.0105226554589997,DCHS1
11788,-0.342400976045943,5.3582759805436,9.40262433954871,0.00216675081890509,0.0105236712276345,BAG5
7164,-0.536453406710183,6.04803591498699,9.40212783467128,0.0021673376522069,0.0105236712276345,FAM129A
13665,-0.764476063165228,2.81588603754305,9.39746454840699,0.00217285719668776,0.0105473438723299,SELP
2716,-0.35055704654345,5.39167442414396,9.39559160419959,0.00217507805612451,0.0105535130943573,MAPK3
2688,-0.385750669367352,5.74829453942015,9.39527217399058,0.00217545705294409,0.0105535130943573,DNAJC3
9286,-0.566311235886144,7.63669533445729,9.39476257311242,0.00217606182169122,0.0105535130943573,ITGB1
1510,0.640274392787536,2.218142320775,9.39375723916095,0.00217725540164424,0.0105561749159376,MOK
10521,0.332942716551185,4.9339317303588,9.39206731412912,0.00217926325690265,0.0105627819139334,FLAD1
3078,0.538907060628566,2.49522171799537,9.38845348880758,0.00218356326566109,0.010580491668739,BBC3
12936,0.323006277578367,5.13080580332078,9.38692102358094,0.00218538930872203,0.0105836528847421,TSEN34
743,0.996095187968993,0.0212508735765767,9.38682105385098,0.00218550848368124,0.0105836528847421,KCNH2
4347,0.351740987942041,4.66654474525049,9.38619798643856,0.00218625139743478,0.0105841200858071,DGUOK
5370,0.601816849771081,3.47470562418107,9.37436619003509,0.00220040774508304,0.0106495051759517,ARHGAP9
134,-0.61854235451718,4.36153002508554,9.37003153670878,0.0022056172525999,0.010671563616081,MAP3K9
14026,0.298875339940594,4.33002277365545,9.36941273484209,0.00220636196574018,0.0106720131359126,CSTF3
11946,0.551935255321869,4.33407547640777,9.36831447471569,0.00220768432343926,0.0106752555899796,PCLAF
17837,-0.602607128722847,4.73301027454072,9.3676776964727,0.00220845140303532,0.0106758118753756,CCDC69
13322,-0.462866302685346,2.33517607740717,9.36442626607618,0.00221237237700148,0.0106909957976659,FGGY
4673,-0.525508392623305,6.30839844777446,9.36399054892422,0.00221289835450374,0.0106909957976659,KDM5B
13479,-0.694412120703443,3.41186166104658,9.36167332381909,0.00221569773275893,0.0107013625305197,ABLIM3
9359,-0.994826818519101,-0.278069678996393,9.35826172093333,0.00221982573867317,0.0107173769706376,ENKUR
7865,0.305943988429736,4.7231270393696,9.3578514843216,0.00222032264608825,0.0107173769706376,ZNF740
17933,0.425436785616197,7.11866927080196,9.35429144538094,0.00222463955630072,0.0107350496478961,HMGN2
221,-0.599958156460475,6.12736266081947,9.34301779870759,0.00223836625457293,0.0107981056824168,NFIX
1884,-1.08292997086572,6.31411966636923,9.34129381771962,0.00224047292036545,0.0108050848674944,P3H2
11774,0.363947002486347,4.2103195343179,9.33789623802487,0.00224463057555674,0.0108191722866905,ZFYVE19
11213,-0.303849516929026,4.28787424834643,9.33782683683589,0.00224471558406448,0.0108191722866905,DNAJB14
23455,1.51422853562818,1.27867095297185,9.33491839619154,0.00224828102853073,0.0108331681224643,LINC01139
15629,-0.730079089853212,5.47867883661599,9.33002326742874,0.00225429492168951,0.0108558677726292,KIRREL1
14433,-0.751767489520421,2.33064589642966,9.3297116988132,0.00225467825013753,0.0108558677726292,CALHM5
9718,1.05031479075731,1.4215367190492,9.32946554408375,0.00225498114546583,0.0108558677726292,CABYR
59387,-0.787235336593438,0.705715634938865,9.3262061066701,0.00225899580307021,0.0108719983197144,
2738,-0.294032494445883,5.25962627634104,9.32459247793987,0.0022609859963389,0.0108783789944334,POLR2C
10953,-1.29348780005319,7.70652316072691,9.32371244430948,0.0022620721485108,0.0108794771873187,SPRR2D
8193,0.382782808490791,4.33067379334906,9.32333091681977,0.00226254320056313,0.0108794771873187,DUS3L
5314,-0.604299897332827,6.98835091974301,9.32256820576238,0.00226348517836733,0.010880811164242,CALD1
7783,-0.740299451773748,2.44692105225578,9.32144376137816,0.00226487463656247,0.0108825538776415,PRICKLE1
12756,1.17695207152328,-0.629352139749978,9.32119913161735,0.00226517703627937,0.0108825538776415,GPR25
3306,0.507838514658037,1.96203337816096,9.32061991044483,0.00226589320535539,0.0108828012470765,CLDN15
9924,-0.873528518173466,2.90385856666924,9.31808858748091,0.00226902571695738,0.0108946504585757,RAET1L
12832,0.875348782975474,0.702569449687028,9.31700972353134,0.0022703621457259,0.0108978714195163,KRT86
15889,0.431692931640087,5.28677717307269,9.316331291499,0.00227120295356026,0.0108987121801413,SIVA1
15303,-0.677053431827076,5.86332473545668,9.31340817788256,0.00227482929885431,0.0109129153560333,EPHB3
12886,0.32244391990508,5.27058969387704,9.30860647938394,0.00228079892586828,0.0109383482171182,TRABD
37428,2.87263874991916,0.478127300449819,9.30373061732638,0.00228687701871143,0.0109610875954694,UGT1A8
9282,0.904667045594401,1.53833386019941,9.30372876785756,0.00228687932731469,0.0109610875954694,CLEC1A
668,0.539470984508005,5.3598163981704,9.30269673345902,0.00228816793520898,0.0109640543175817,NEDD4L
15278,0.493305250039442,1.85276811191219,9.30195668572074,0.0022890924192765,0.0109644787826375,WASH6P
13598,1.053897851131,2.4883144308936,9.30155381271784,0.0022895958564611,0.0109644787826375,HAP1
40629,2.46600642964919,-0.715361941514035,9.2994971518097,0.00229216764698442,0.0109735850538234,
10943,-0.373613345443406,5.64604040032684,9.28845276564329,0.00230602851953065,0.0110367158580168,RNF149
8799,0.465133040829429,5.05483740799493,9.28439170332877,0.00231114657081066,0.0110579786101353,HIGD2A
6650,0.979557087700757,0.0261772462633829,9.28347633710285,0.00231230177372149,0.0110602737192936,FCRL2
13154,0.395890494331578,4.60562425869732,9.28023134151647,0.00231640171768543,0.01107664875107,RHNO1
22852,0.586246543424342,2.18032688962415,9.27806089512715,0.00231914812009085,0.0110865436993423,TTLL3
1504,1.20245229001799,-0.403717334091231,9.27449244851877,0.00232367068291809,0.0111049212175767,CHRNA3
6843,-1.22624453916848,4.12420491785088,9.27365200238619,0.00232473714524834,0.0111067759787427,CHL1
10773,-0.849205726539498,-0.0977306375946092,9.27028045170449,0.00232902038138259,0.0111239937877413,DIRAS3
37963,0.454596867232176,1.72201713011308,9.26687783830283,0.00233335119774839,0.0111414287432879,
5181,0.520272782212804,3.06337649500011,9.25702438018534,0.00234593873935035,0.0111982667578377,KIF18A
665,0.39441662562826,4.88704832789616,9.25431053684466,0.00234941769072246,0.0112116047362865,RFC2
6720,-0.996508686069872,7.47130030543833,9.25109678951839,0.0023535442534788,0.0112280244936505,POSTN
4720,-0.345785547848618,5.08109246098893,9.24925221513959,0.00235591607181779,0.0112360657861557,TMED5
7010,0.506780414766836,5.15546431544042,9.24782623157564,0.00235775131344155,0.0112415440462954,PSAT1
2956,0.476287353896453,7.05140152196544,9.24708572474165,0.00235870491829342,0.0112428167764827,MCM4
13933,-0.720804210406205,3.85470178022197,9.24472790618815,0.00236174386138211,0.0112540256817256,P2RY2
38510,0.577580549300745,0.422769129875274,9.24295855731741,0.00236402694710067,0.0112616273508523,RAD51-AS1
12302,-0.576518072277899,3.52411474673807,9.24228549949257,0.00236489601753756,0.0112624905454167,VASN
12722,0.368349807451487,2.96883238823023,9.24011346012001,0.00236770282513471,0.0112725787600845,ZNF747
14335,0.318835512925963,4.27416825219795,9.23552687774918,0.00237364092460761,0.0112975647844768,RABEP2
9472,0.387850582994569,2.74429761870278,9.23328423503547,0.00237654989983906,0.0113081230776126,FBXO4
13100,-0.938749468879466,0.239900331925209,9.23273015865118,0.00237726916012644,0.0113082591396718,MAP6
13565,0.427900678554568,2.659740587287,9.23154825450702,0.00237880415737092,0.0113118119974922,SCAI
19807,2.21421315675702,-2.35907257133861,9.23108301067012,0.00237940866832594,0.0113118119974922,TDRG1
23384,0.826546855797663,2.19455639502402,9.2305597857132,0.00238008870282541,0.0113118119974922,AATBC
10110,0.491905091639308,4.80123944307679,9.22869247428719,0.00238251725219441,0.011317231955834,CCNB2
2175,0.410977557239238,2.47176704686268,9.22862002439611,0.00238261152823304,0.011317231955834,CRYBB2P1
33268,2.10776430919452,-2.17118814215265,9.22735600274285,0.00238425695645141,0.0113198881103099,
10622,0.440496851954327,5.43908661678546,9.227128308487,0.00238455347782683,0.0113198881103099,ALDH16A1
2154,-0.684775677490885,2.50952607451854,9.22560404726185,0.00238653945465949,0.0113260320264174,SUSD2
11778,-0.815238916478743,1.36605242739194,9.22383066056682,0.00238885213214997,0.0113337223876243,AVPR1A
10030,-0.593281710182251,5.65024220763898,9.22177113980196,0.00239154081191637,0.0113431916898919,FBXO32
6898,-0.604642152683031,6.18217724976918,9.22036913235588,0.00239337287235126,0.0113485936979459,NAV1
4727,-0.352137527166874,4.79546356933784,9.21602724393959,0.00239905563486731,0.0113722460653394,ABCD3
5106,0.306783245017396,4.11192633404168,9.21273677748093,0.00240337139061891,0.0113894065929388,NFYB
13439,-0.768711741129504,2.23236569136909,9.2085085643958,0.0024089286572863,0.0114124389194875,GXYLT2
54064,-0.74118215738352,8.09567936613365,9.20569086597612,0.00241263928082766,0.0114267118730088,CD24
2630,0.376679174836284,5.21510234306818,9.20310352128266,0.00241605165984951,0.0114395644380324,PQBP1
1550,0.435364436338005,3.74858019445082,9.20207281573811,0.00241741239329734,0.0114426982120432,HSPB11
12078,-0.378133639575237,6.1026839176072,9.2009183302157,0.00241893746399745,0.0114466078318007,STIM1
3555,-0.472325984370099,6.27761451921589,9.19844018171997,0.00242221438608864,0.0114588026996329,CPD
27917,0.8360916117686,0.160297493923996,9.19596464599505,0.00242549235097962,0.011470995454243,LTA
6210,-1.32298377281347,2.06031508000622,9.1944802467747,0.00242746006731828,0.0114743805565097,GDPD2
3086,1.02923481269636,0.00345428906793648,9.1940087811148,0.00242808538006138,0.0114743805565097,SIGLEC8
2019,-0.386031854232629,6.72286706814003,9.19383904072288,0.002428310549582,0.0114743805565097,ARCN1
3003,0.394505048206807,4.76738346851899,9.18784054347734,0.00243628149128323,0.0115087238478882,STX10
175,0.594886499484008,3.31270227708892,9.18714014759367,0.00243721392297481,0.0115098077764253,TRAPPC6A
10661,-0.488041717863677,2.71714150298598,9.18657183033785,0.00243797078553956,0.011510062189054,BCL6B
4181,-1.46867642738168,0.239996815353232,9.18340049854689,0.00244219862168098,0.0115266987698999,SLC27A6
12634,0.294993608526149,4.4561241156616,9.18137103395409,0.00244490808993165,0.011536161428372,INO80E
7085,0.481181072970463,4.12836471774305,9.18014273948353,0.00244654942519344,0.01154058016096,BLOC1S1
4674,-0.400347211345949,5.26128723427318,9.17677789318182,0.00245105150418142,0.0115573674493347,UAP1
16894,-1.40238289723842,8.48460020140466,9.17601060470548,0.00245207929331042,0.0115573674493347,SBSN
2381,0.423155103704,3.85855907404075,9.17582367394225,0.00245232975483143,0.0115573674493347,VRK1
12872,0.341204247486846,4.2379181101876,9.17537444128962,0.00245293177099116,0.0115573674493347,IRF2BP1
3403,-0.801631991181851,2.44023851335768,9.1677228035978,0.00246320878576127,0.0116024503593985,GLIS3
15774,-0.713536430692581,5.01430377473681,9.16637448099148,0.00246502425880121,0.0116076624070613,PTP4A3
42481,0.941633693856156,0.376860287410017,9.15900790994256,0.00247496711407006,0.0116511318455058,MIR3142HG
42656,0.64841428587909,0.581087963923368,9.15164094414472,0.00248495120939224,0.0116947703798158,MINCR
11707,-0.339008605813713,4.28304907305474,9.14785230711446,0.00249010167365363,0.0117156099286105,ZFYVE1
16871,-0.638687727763731,2.41723316438581,9.14690230948597,0.00249139484642329,0.0117156099286105,LRRK2
11579,0.553975952309915,4.51435351181548,9.14680605267114,0.00249152591287008,0.0117156099286105,MELK
10752,0.648414752457294,6.09581499110418,9.14589827418466,0.00249276231817576,0.0117180584081228,DHRS3
6324,0.332112224305463,4.38921162589108,9.14326474859642,0.00249635273677581,0.0117315681283669,UCK1
17545,-0.406732762389982,5.20309736689997,9.14150370688883,0.0024987565818793,0.0117394954132309,PARVA
23328,-0.406152056515136,7.77133104394331,9.13902320637008,0.00250214648334551,0.0117520494468778,DDX3X
20091,0.44664597492645,0.969404658949194,9.1347341262689,0.00250801904256745,0.0117762534510917,MRPL53
16851,1.03946828770695,-0.526545987029852,9.13375667200165,0.00250935931780573,0.0117791686096425,CNR2
8038,-0.811830380090252,5.1336279976066,9.13297507409864,0.00251043155983668,0.0117808242846678,CDH11
15790,-1.20617383842024,3.18859635369474,9.13144847013457,0.00251252718636593,0.0117872801210227,SLITRK6
3991,-0.484814887106272,6.1015052440629,9.12763623960532,0.00251776813454916,0.0118084840065808,PPARD
9351,0.443302949462478,4.05152697147629,9.12378791247544,0.00252306996154561,0.011829961191405,RILPL2
7349,-0.472510778626834,8.67515293592969,9.11192457140749,0.00253948546417333,0.0119002425681511,FAM129B
7271,0.820031801173555,0.517957170298435,9.11187330984586,0.00253955663036667,0.0119002425681511,ZFHX2
7672,-1.4588861953929,2.22446680441291,9.11138122431808,0.00254023989346411,0.0119002425681511,CHRNA1
12266,0.404006479480278,4.08935134335412,9.10877041850816,0.00254386813215097,0.0119133380279413,SPINDOC
57895,-2.35448044301187,-1.29867177761816,9.10832294963554,0.00254449050776955,0.0119133380279413,
914,-0.339058126362264,6.48561735666558,9.10476276484034,0.00254944780837593,0.0119325965563409,GNAI3
35730,0.758345850027153,0.12312293003333,9.10432258835353,0.00255006140295833,0.0119325965563409,HMGN2P17
7707,0.541698117894728,2.25578143232015,9.10273913795456,0.00255226993141543,0.0119356422784514,ZGRF1
13025,0.647979351846941,2.38187701260919,9.10255084882434,0.00255253267811347,0.0119356422784514,FAM241B
